,tittle,hash,chapter,kitsu_id
5704,[PuyaSubs!] Otome Game Sekai wa Mob ni Kibishii Sekai desu - 01 [ESP-ENG][1080p][48C14B61].mkv,cb7ef6f4fe0425ffa1d69c1474d2c3245da4e0c2,1,null
5705,[PuyaSubs!] Boruto - Naruto Next Generations - 243 [ESP-ENG][720p][CB85315B].mkv,d17f2876b6574df36dbf2322f01768bc9820f36c,243,13051
5706,[PuyaSubs!] Boruto - Naruto Next Generations - 243 [ESP-ENG][1080p][8737E33F].mkv,d86c60a5dd7ec0c03302b91ca932ea33a8707398,243,13051
5707,[PuyaSubs!] Tokyo 24-ku - 11 [ESP-ENG][720p][67C69B82].mkv,f1d268afc29df14f6110b9087e99676b74b40125,11,45372
5708,[PuyaSubs!] Tokyo 24-ku - 11 [ESP-ENG][1080p][4DDD8CA1].mkv,25cdc6596172f2ae06f5a864758b1eaacb3f2d82,11,45372
5709,[PuyaSubs!] Tokyo 24-ku - 10 [ESP-ENG][720p][FCDB00D7].mkv,8ab1114efd5b33f89c3f891f332aa85f7cf192a6,10,45372
5710,[PuyaSubs!] Tokyo 24-ku - 10 [ESP-ENG][1080p][734F3D34].mkv,24c69812e66c64c39470075faa375bcc3de09626,10,45372
5711,[PuyaSubs!] Tokyo 24-ku - 95 [ESP-ENG][720p][3465AE65].mkv,dbc355f712b5e80876197857695913c22802a817,95,45372
5712,[PuyaSubs!] Tokyo 24-ku - 95 [ESP-ENG][1080p][4C808E4B].mkv,19cb9c6819bf09ecac95142ca068e0ceeeb82848,95,45372
5713,[PuyaSubs!] Kaijin Kaihatsu-bu no Kuroitsu-san - 12 [ESP-ENG][720p][E837A9B4].mkv,5f8f7412fe98f2de8eb5ca36be71e3a60057e6e3,12,null
5714,[PuyaSubs!] Kaijin Kaihatsu-bu no Kuroitsu-san - 12 [ESP-ENG][1080p][E02C2D70].mkv,67e1b5992b7fc3df64889835d7b76d3da354f71f,12,null
5715,[PuyaSubs!] Rymans Club - 10 [ESP-ENG][720p][3AD67460].mkv,2c5d6f957d499bc7b1c3c9bab2a794413aa72eee,10,null
5716,[PuyaSubs!] Rymans Club - 10 [ESP-ENG][1080p][7B93224F].mkv,4cdd46f8617d976dd4b9d182e11ee4a93b672dd3,10,null
5717,[PuyaSubs!] Gunjou no Fanfare - 01 [ESP-ENG][720p][233CBF1F].mkv,fa695de5b4c066f8b2dc9bc134a52068de5609a8,1,45030
5718,[PuyaSubs!] Gunjou no Fanfare - 01 [ESP-ENG][1080p][C8D14F60].mkv,526eb1962a59a45260f1fabd2a46a88081c0a741,1,45030
5719,[PuyaSubs!] Genjitsu Shugi Yuusha no Oukoku Saikenki 2nd Season - 26 [ESP-ENG][720p][CB0073F5].mkv,57370e1a39445946d882f80b02a7d5ca1588ea54,26,null
5720,[PuyaSubs!] Genjitsu Shugi Yuusha no Oukoku Saikenki 2nd Season - 26 [ESP-ENG][1080p][000184DA].mkv,2bd2fb8b7c88fee3077b1a3e0d2085d629ecec42,26,null
5721,[PuyaSubs!] Build Divide: Code Black - 13 [ESP-ENG][720p][64A75E0B].mkv,71c299f81076361b616abfeecd22665594b7f098,13,44425
5722,[PuyaSubs!] Build Divide: Code Black - 13 [ESP-ENG][1080p][6A46000A].mkv,45a21c4b12f03dc77dc7bd86602ae94a0d4c38e2,13,44425
5723,[PuyaSubs!] Love All Play - 01 [ESP-ENG][720p][6417DBC8].mkv,8a48022c5c0f1d6c72b1a63d47994a90ab68c41b,1,44960
5724,[PuyaSubs!] Love All Play - 01 [ESP-ENG][1080p][A998B212].mkv,b868b96ed532791101f14a22123c8422e63ea19a,1,44960
5725,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - Ni no Shou - 48 [ESP-ENG][720p][66C994FD].mkv,d5bc135e09b139c8a22043feefeb5f6dead25cc9,48,44199
5726,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - Ni no Shou - 48 [ESP-ENG][1080p][4CCC8A7C].mkv,a8837693578c7a1b4f5b51a8e9dd590a9921de3d,48,44199
5727,[PuyaSubs!] Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season - 01 [ESP-ENG][720p][D4672E60].mkv,e18a508e13bdde26afdc2f1c043479abdaf43bbb,1,null
5728,[PuyaSubs!] Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season - 01 [ESP-ENG][1080p][567C3F20].mkv,80396986ca90e9ab49cff6cfac12a3262dab6eb9,1,null
5729,[PuyaSubs!] Aharen-san wa Hakarenai - 01 [ESP-ENG][720p][6056F067].mkv,13cbd15a9a335629841516b814ae08bbafcf32c0,1,44944
5730,[PuyaSubs!] Aharen-san wa Hakarenai - 01 [ESP-ENG][1080p][5498F757].mkv,0c29e485499b86393e1f5a94540cb474a60d808b,1,44944
5731,[PuyaSubs!] Rikei ga Koi ni Ochita no de Shoumei shitemita - Heart - 01 [ESP-ENG][720p][CCA8B144].mkv,82fc01fe1d3f5957aa877523e2f306e146dd851b,1,null
5732,[PuyaSubs!] Rikei ga Koi ni Ochita no de Shoumei shitemita - Heart - 01 [ESP-ENG][1080p][CB581DA3].mkv,5efa5fcb21516eca406c35ee1134a00e4162b7b1,1,null
5733,[PuyaSubs!] Jantama Pong - 360 [ESP-ENG][720p][A0BEDDC4].mkv,05ac7d8fd6d4bb36048f5b662711ca98150defd5,360,null
5734,[PuyaSubs!] Jantama Pong - 360 [ESP-ENG][1080p][A7C87514].mkv,0961fee44e4f0f4de84ddc5265efe48a0795990c,360,null
5735,[PuyaSubs!] Vanitas no Karte Part 2 - 24 [ESP-ENG][720p][5FE9F3FC].mkv,580ae0d21958604e7b477bff171e1200d5927ea5,24,null
5736,[PuyaSubs!] Vanitas no Karte Part 2 - 24 [ESP-ENG][1080p][0069DE3A].mkv,2d6614ea1b16566bc516c3a2e0b13c74c12a45ba,24,null
5737,[PuyaSubs!] Ginga Eiyuu Densetsu - Die Neue These Third - 27 [ESP-ENG][720p][629F239D].mkv,b00f7046f05548b344e3490de931cd105250713f,27,null
5738,[PuyaSubs!] Ginga Eiyuu Densetsu - Die Neue These Third - 27 [ESP-ENG][1080p][897B140D].mkv,3ec21f52dc6c2055ddefdd5667953e603d87f1aa,27,null
5739,[PuyaSubs!] Arifureta Shokugyou de Sekai Saikyou 2nd Season - 12 [ESP-ENG][720p][A7E7294D].mkv,4a467e20ca777607e7fe642492b51680dad5b0cd,12,null
5740,[PuyaSubs!] Arifureta Shokugyou de Sekai Saikyou 2nd Season - 12 [ESP-ENG][1080p][ACF8F425].mkv,74a7efbd2bc4f9741bd503200220db6da6b5e0fb,12,null
5741,[PuyaSubs!] Estab-Life - Great Escape - 03 [ESP-ENG][720p][758FCD8D].mkv,439da55b412c864036571d2c3d59c2ecffc5562b,3,45837
5742,[PuyaSubs!] Estab-Life - Great Escape - 03 [ESP-ENG][1080p][D51BCBEB].mkv,6f18701681a8636ace83451ed23cc44bb052a1e0,3,45837
5743,[PuyaSubs!] Hakozume: Kouban Joshi no Gyakushuu - 13 [ESP-ENG][720p][E3FFB595].mkv,cf997a82d701900a09f3104868dd5c87d8d2bbc8,13,null
5744,[PuyaSubs!] Hakozume: Kouban Joshi no Gyakushuu - 13 [ESP-ENG][1080p][6D0297E6].mkv,feb953a3d756d358afe61d1afc24bb7e3bd54e4d,13,null
5745,[PuyaSubs!] Koroshi Ai - 12 [ESP-ENG][720p][57969EE5].mkv,58f8e98008f6689ada8438977bf0f14e645b45c0,12,44226
5746,[PuyaSubs!] Koroshi Ai - 12 [ESP-ENG][1080p][18A994A3].mkv,d087e1408071b17a6e0ad3784d77fe18dc3c9b21,12,44226
5747,[PuyaSubs!] Fantasy Bishoujo Juniku Ojisan to - 12 [ESP-ENG][720p][9250FABE].mkv,b706bd75f95ae91dda76decc2a6a53fd025d46a5,12,44580
5748,[PuyaSubs!] Fantasy Bishoujo Juniku Ojisan to - 12 [ESP-ENG][1080p][D76024D4].mkv,64d0b6d20817f7fcd6d14e83c3757edb8de9e3c4,12,44580
5749,[PuyaSubs!] Kenja no Deshi wo Nanoru Kenja - 12 [ESP-ENG][720p][DD79341D].mkv,d523db5b27b0244686fb1184acef25b0d4cdba57,12,44121
5750,[PuyaSubs!] Kenja no Deshi wo Nanoru Kenja - 12 [ESP-ENG][1080p][AF94B3D7].mkv,151c077a99aff424444b4cb1b1510f4ea64cef11,12,44121
5751,[PuyaSubs!] Tensai Ouji no Akaji Kokka Saisei Jutsu - 12 [ESP-ENG][720p][4F7BC713].mkv,2cb8339c11b013822f2a223492c3897c6ec100f4,12,null
5752,[PuyaSubs!] Tensai Ouji no Akaji Kokka Saisei Jutsu - 12 [ESP-ENG][1080p][C2D24135].mkv,34770a84a9bb1ece58ca85373eab2cdc9ce19079,12,null
5753,[PuyaSubs!] Gensou Sangokushi - Tengen Reishinki - 12 [ESP-ENG][720p][40412684].mkv,369ff2424d200dbbde8e49204b60d202a6391f1f,12,44943
5754,[PuyaSubs!] Gensou Sangokushi - Tengen Reishinki - 12 [ESP-ENG][1080p][EF732510].mkv,a4b421fe5d51430a591f9d4b1383528ea3de9a0f,12,44943
5755,[PuyaSubs!] Sabikui Bisco - 12 [ESP-ENG][720p][6C5B43A1].mkv,bdd9618657c1b15634aa20844f37148be02386ff,12,44189
5756,[PuyaSubs!] Sabikui Bisco - 12 [ESP-ENG][1080p][A01882F0].mkv,01ff180706be58a15d2646beb9cb129bdff8c267,12,44189
5757,[PuyaSubs!] Princess Connect! Re-Dive Season 2 - 12 [ESP-ENG][720p][1486A98B].mkv,b282e5105301dd945f6f76924d386ccba06be7ff,12,null
5758,[PuyaSubs!] Princess Connect! Re-Dive Season 2 - 12 [ESP-ENG][1080p][AD53E8AE].mkv,c051ae4b673b38893899a6cdd85fea7e3f113993,12,null
5759,[PuyaSubs!] Tribe Nine - 12 [ESP-ENG][720p][5CA518C3].mkv,45cb139400c4b239034440cf44a0db7344570942,12,45271
5760,[PuyaSubs!] Tribe Nine - 12 [ESP-ENG][1080p][DC47A202].mkv,32ed770ce3fc1509ca3df49638bffe8b21a3d812,12,45271
5761,[PuyaSubs!] Yami Shibai 10 - 12 [ESP-ENG][720p][21381F19].mkv,b39d7b7e90a089e477e9cf04bb3cbf8edc30f9d3,12,45601
5762,[PuyaSubs!] Yami Shibai 10 - 12 [ESP-ENG][1080p][51F68DCA].mkv,bdce6ce6c568df5317ffc8943d745a229016e72a,12,45601
5763,[PuyaSubs!] Sasaki to Miyano - 12 [ESP-ENG][720p][BBB23930].mkv,aec5e640861367e263f0ce7d19bcbfc60232c018,12,44575
5764,[PuyaSubs!] Sasaki to Miyano - 12 [ESP-ENG][1080p][7703144D].mkv,a90427172a1406d56b9047c17537f702bf92838d,12,44575
5765,[PuyaSubs!] Futsal Boys - 12 [ESP-ENG][720p][A6D4C78F].mkv,75da57118e0b8e98786cfe3a4c33879ebd15c521,12,null
5766,[PuyaSubs!] Futsal Boys - 12 [ESP-ENG][1080p][1186E535].mkv,aae032bfdbcccd2a900028c28877a7f11436c01b,12,null
5767,[PuyaSubs!] Sabiiro no Armor - Reimei - 12 [ESP-ENG][720p][FAC21DFE].mkv,349e619ce442920e97844c8a6a2a9f982e5ae2c2,12,null
5768,[PuyaSubs!] Sabiiro no Armor - Reimei - 12 [ESP-ENG][1080p][70E0E1D4].mkv,a15a90ef806d546d81605830b5315035e34c9ffb,12,null
5769,[PuyaSubs!] Baraou no Souretsu - 12 [ESP-ENG][720p][36763C8D].mkv,23b8507fc10c82b9dbe9bdff7486c2bd031d2e38,12,44208
5770,[PuyaSubs!] Baraou no Souretsu - 12 [ESP-ENG][1080p][6DC8B170].mkv,e27a303412e89a801ca75bf7d5e7d4dad94455d0,12,44208
5771,[PuyaSubs!] Boruto - Naruto Next Generations - 242 [ESP-ENG][720p][7CFC938A].mkv,32569e11cd1bf78536b59119458dd457874c54df,242,13051
5772,[PuyaSubs!] Boruto - Naruto Next Generations - 242 [ESP-ENG][1080p][4A816AFA].mkv,531373b23a72ec20865e0f7ec40c2c798e5415e6,242,13051
5773,[PuyaSubs!] Kaijin Kaihatsu-bu no Kuroitsu-san - 11 [ESP-ENG][720p][D1F8BB1C].mkv,ac5e1184c5225a501e2efb34bff014aa3b52c945,11,null
5774,[PuyaSubs!] Kaijin Kaihatsu-bu no Kuroitsu-san - 11 [ESP-ENG][1080p][F6A5BBD3].mkv,d299d9d31e610bf6a574154d10214c77468dfce8,11,null
5775,[PuyaSubs!] Kawaii dake ja Nai Shikimori-san - 01 [ESP-ENG][720p][58B5C891].mkv,b5b81355be259e89b4a407b81d3ef861393db985,1,44159
5776,[PuyaSubs!] Kawaii dake ja Nai Shikimori-san - 01 [ESP-ENG][1080p][437FA00D].mkv,dbd18385d9949715743179e203aec30ee04f4859,1,44159
5777,[PuyaSubs!] Rymans Club - 11 [ESP-ENG][720p][3D1FFE68].mkv,08d7ea0bd8ad6d599bb8a6736b59796e925c9393,11,null
5778,[PuyaSubs!] Rymans Club - 11 [ESP-ENG][1080p][794FD857].mkv,1d6f725257c83ca56aca387173af97505eb300d4,11,null
5779,[PuyaSubs!] Build Divide: Code Black - 14 [ESP-ENG][720p][20EB7315].mkv,0c465c984463663b39bb40ecc9fc1044db332dec,14,44425
5780,[PuyaSubs!] Kunoichi Tsubaki no Mune no Uchi - 01 [ESP-ENG][720p][43BE3ED1].mkv,3a309c18176a984266f3bd4a242a087160b31199,1,45464
5781,[PuyaSubs!] Build Divide: Code Black - 14 [ESP-ENG][1080p][FA82BEEA].mkv,cc651ca596d47802995b2f960e78241d51406952,14,44425
5782,[PuyaSubs!] Kunoichi Tsubaki no Mune no Uchi - 01 [ESP-ENG][1080p][C90F396D].mkv,6e24706583fa0f1bdca813719ce055d16f171471,1,45464
5783,[PuyaSubs!] Gunjou no Fanfare - 02 [ESP-ENG][720p][2330E4EF].mkv,0206e99fbc2264203db1a0cfd5711f63bb3a1fe0,2,45030
5784,[PuyaSubs!] Gunjou no Fanfare - 02 [ESP-ENG][1080p][710F68DD].mkv,5efb9231f0f4ee20bf5f15cbf7ee996d1832e7cd,2,45030
5785,[PuyaSubs!] Spy x Family - 01 [ESP-ENG][720p][A52862DF].mkv,5c2c468c9ec5bcafb70b7b5a702127379fccd79e,1,null
5786,[PuyaSubs!] Spy x Family - 01 [ESP-ENG][1080p][F413110C].mkv,6d627b021d4d8749a75edf9af7a2a9a3292d20ae,1,null
5787,[PuyaSubs!] Yatogame-chan Kansatsu Nikki 4th Season - 01 [ESP-ENG][720p][F2EC8DAD].mkv,256e65f9e90f49bd58306e7dceed164efe949ed1,1,null
5788,[PuyaSubs!] Yatogame-chan Kansatsu Nikki 4th Season - 01 [ESP-ENG][1080p][14791628].mkv,eb62a93d3e08d77b24497f5e37188471303c9e10,1,null
5789,[PuyaSubs!] Ao Ashi - 01 [ESP-ENG][720p][A3689173].mkv,6807972b780dfa44dc27d1a79d7e8a0e29252d23,1,44629
5790,[PuyaSubs!] Ao Ashi - 01 [ESP-ENG][1080p][9264EF2A].mkv,d45862327d5ca2a455fca9051d6961d686a9c272,1,44629
5791,[PuyaSubs!] Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season - 02 [ESP-ENG][720p][C2BCAD3E].mkv,50844d0802947913820cdbe6e28a93a879b2f3c3,2,null
5792,[PuyaSubs!] Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season - 02 [ESP-ENG][1080p][E6CDD6D6].mkv,65de218f18d9a8489ef4d165eacecba128e8e799,2,null
5793,[PuyaSubs!] Love All Play - 02 [ESP-ENG][720p][30E510EB].mkv,e1c38a09a78f71db61e358301e793652162e16f0,2,44960
5794,[PuyaSubs!] Love All Play - 02 [ESP-ENG][1080p][C82AE628].mkv,29fc3d4be5477a8944664031c18c00e6a96d4f7d,2,44960
5795,[PuyaSubs!] Cue! - 13 [ESP-ENG][720p][FD1B46F3].mkv,6c9d5e9c8b9f3ef51fca13151ccfa640600b0d09,13,null
5796,[PuyaSubs!] Dance Dance Danseur - 01 [ESP-ENG][720p][8A569273].mkv,bbd3d47b35727345bb6cb7dd4d102dc173ddb6d3,1,44419
5797,[PuyaSubs!] Cue! - 13 [ESP-ENG][1080p][E5C86A04].mkv,2dcf1ec7c66d7cb31919467355aeddbff3872cd8,13,null
5798,[PuyaSubs!] Dance Dance Danseur - 01 [ESP-ENG][1080p][4C2DAF49].mkv,fbdee2a5518e46fb4427b94eca65cbff509449a0,1,44419
5799,[PuyaSubs!] Aharen-san wa Hakarenai - 02 [ESP-ENG][720p][94F482F6].mkv,c0542810356e891411322777d8a44db322d37bf4,2,44944
5800,[PuyaSubs!] Aharen-san wa Hakarenai - 02 [ESP-ENG][1080p][1452D88B].mkv,37f742cd8410e7e2f8e6e5655e81f88740ec4e83,2,44944
5801,[PuyaSubs!] Jantama Pong - 01 [ESP-ENG][720p][AB8A7452].mkv,4703b99d4e7d1e456a0c3f03196e9026894f457b,1,null
5802,[PuyaSubs!] Jantama Pong - 01 [ESP-ENG][1080p][A2D8B73C].mkv,78b8db01d697b5ef79cc75d9ed66b1e33f48e9ae,1,null
5803,[PuyaSubs!] Rikei ga Koi ni Ochita no de Shoumei shitemita - Heart - 02 [ESP-ENG][720p][8B0528F9].mkv,e543feb1ffbf4753a829e38d2e2b8fce9a533345,2,null
5804,[PuyaSubs!] Rikei ga Koi ni Ochita no de Shoumei shitemita - Heart - 02 [ESP-ENG][1080p][CF414341].mkv,f4a7bb18ee4e9ff839b3847719a7f23c7e11de82,2,null
5805,[PuyaSubs!] Kaguya-sama wa Kokurasetai - Ultra Romantic - 01 [ESP-ENG][720p][08BABFBB].mkv,eb1d05a1bf58d9682873776f406d69ae9fd3538b,1,43691
5806,[PuyaSubs!] Kaguya-sama wa Kokurasetai - Ultra Romantic - 01 [ESP-ENG][1080p][1E80526A].mkv,3b9289c9e91a8eec6570cfe809ae75607715ee14,1,43691
5807,[PuyaSubs!] Koi wa Sekai Seifuku no Ato de - 01 [ESP-ENG][720p][19E15463].mkv,190d17f46a2c2496d01c2dabfdebaa7d0545be42,1,44313
5808,[PuyaSubs!] Koi wa Sekai Seifuku no Ato de - 01 [ESP-ENG][1080p][9C9CB830].mkv,070185f9661d36ec69105e94ce5ef0f5464ed923,1,44313
5809,[PuyaSubs!] Date A Live IV - 01 [ESP-ENG][720p][8974500E].mkv,b021c69c3a77a6eb977fbe76e99a911f7b4ff377,1,43065
5810,[PuyaSubs!] Date A Live IV - 01 [ESP-ENG][1080p][0C175E2D].mkv,3f49e1dde5014426e9817b10802a42e26abe4fb5,1,43065
5811,[PuyaSubs!] Ginga Eiyuu Densetsu - Die Neue These Third - 28 [ESP-ENG][720p][C7EBD2EE].mkv,4549cf04d6fb0eb37a1dee7e8042dc4871ce5c0e,28,null
5812,[PuyaSubs!] Ginga Eiyuu Densetsu - Die Neue These Third - 28 [ESP-ENG][1080p][6DA7DCEF].mkv,9478cf27821a530b701eb4b5b3b32d66a71ca38e,28,null
5813,[PuyaSubs!] Atasha Kawajiri Kodama Da yo - Dangerous Lifehacker no Tadareta Seikatsu - 10 [ESP-ENG][720p][249E06A5].mkv,1f7fdeae914262c91522ab35ab890517c60bd6aa,10,null
5814,[PuyaSubs!] Atasha Kawajiri Kodama Da yo - Dangerous Lifehacker no Tadareta Seikatsu - 10 [ESP-ENG][1080p][6B136192].mkv,46b078a8c74f3a9be15c53317981a61ac475c749,10,null
5815,[PuyaSubs!] Mahoutsukai Reimeiki - 01 [ESP-ENG][720p][01F0C5D1].mkv,dd165297bf32c95cc3d13d753c4faae9962112c6,1,44511
5816,[PuyaSubs!] Mahoutsukai Reimeiki - 01 [ESP-ENG][1080p][D3AA3730].mkv,952fbacd73b7d71a4bbd5182de3e5f7ee32a8447,1,44511
5817,[PuyaSubs!] Gaikotsu Kishi-sama - Tadaima Isekai e Odekakechuu - 01 [ESP-ENG][720p][72E6C18B].mkv,10f7faa4ce9a3d77365ac826af6576e8f742d163,1,44423
5818,[PuyaSubs!] Gaikotsu Kishi-sama - Tadaima Isekai e Odekakechuu - 01 [ESP-ENG][1080p][83D0B87E].mkv,ac11f45d379ec573a0157ea6a457c7e659c93275,1,44423
5819,[PuyaSubs!] Shachiku-san wa Youjo Yuurei ni Iyasaretai - 01 [ESP-ENG][720p][6816359D].mkv,c12f5cc68fcced2ff24884394f1db2c5a5c07d4d,1,null
5820,[PuyaSubs!] Shachiku-san wa Youjo Yuurei ni Iyasaretai - 01 [ESP-ENG][1080p][6CB7FD3B].mkv,b379ab5e8aa9fedcc6d78eb6307541060ed48995,1,null
5821,[PuyaSubs!] Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto - 01 [ESP-ENG][720p][02DF8AC6].mkv,e615621509a0f6942828778de3bcffb9f60b49ed,1,45031
5822,[PuyaSubs!] Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto - 01 [ESP-ENG][1080p][E383F662].mkv,5c0c37ae8c2cfb60ad0db77974f7260eeb75862c,1,45031
5823,[PuyaSubs!] Tokyo 24-ku - 12 [ESP-ENG][720p][3C2AD973].mkv,f7de3f5e64badf3a16075a0845face04267d2737,12,45372
5824,[PuyaSubs!] Tokyo 24-ku - 12 [ESP-ENG][1080p][607D49D4].mkv,e7e54967b8f36c396c86bee591e6fa0a6fbdcb5f,12,45372
5825,[PuyaSubs!] Deaimon - 01 [ESP-ENG][720p][82EC40EE].mkv,9417013acdc0a65c32d2dd07e98a980120252e5d,1,44428
5826,[PuyaSubs!] Deaimon - 01 [ESP-ENG][1080p][5DC56BE9].mkv,dc11d645fd223f79ce03476fe1f27c2dc8351514,1,44428
5827,[PuyaSubs!] RPG Fudousan - 01 [ESP-ENG][720p][50BA02FB].mkv,9712ed786651bfa477853ad2062a9721aabb147e,1,44376
5828,[PuyaSubs!] RPG Fudousan - 01 [ESP-ENG][1080p][22320ABB].mkv,f7cadf6be75c8c8cd9d66ae0eaa48b1f5abdf8a6,1,44376
5829,[PuyaSubs!] Tate no Yuusha no Nariagari Season 2 - 01 [ESP-ENG][720p][5E79DF80].mkv,2641a73658ce728b00e5d4884c8499f1657c4723,1,null
5830,[PuyaSubs!] Tate no Yuusha no Nariagari Season 2 - 01 [ESP-ENG][1080p][5B21B186].mkv,701abbd533356fc37d78762127beef93ed6bdd06,1,null
5831,[PuyaSubs!] Estab-Life - Great Escape - 04 [ESP-ENG][720p][6616C6FF].mkv,076425068a9b2852f6568f01abadfa92a75982a5,4,45837
5832,[PuyaSubs!] Estab-Life - Great Escape - 04 [ESP-ENG][1080p][4F0847FA].mkv,ffd655621cb6a1f453cf4afe7e1248ffbd559fb7,4,45837
5833,"[PuyaSubs!] Shijou Saikyou no Daimaou, Murabito A ni Tensei suru - 01 [ESP-ENG][720p][C5B55945].mkv",dba97b3effd9ed23fa780fa88553dffdc922a09e,1,44187
5834,"[PuyaSubs!] Shijou Saikyou no Daimaou, Murabito A ni Tensei suru - 01 [ESP-ENG][1080p][6FE913D3].mkv",6304156b9301970a6ba2830d7159090274aea9e1,1,44187
5835,[PuyaSubs!] Tomodachi Game - 01 [ESP-ENG][720p][9908C5EB].mkv,71e182528b96b361ed315191ad4c53e45246de84,1,45401
5836,[PuyaSubs!] Tomodachi Game - 01 [ESP-ENG][1080p][BAFECB08].mkv,c10cb51e747c1b781257c25af9f8dee0dfc8fbf2,1,45401
5837,[PuyaSubs!] Healer Girl - 01 [ESP-ENG][720p][48FCEEFB].mkv,51e3732b4ae4c589b771bce318b323b8ad28b994,1,44494
5838,[PuyaSubs!] Healer Girl - 01 [ESP-ENG][1080p][180C0286].mkv,c21ccf11315a38e7ecd0a46e8a1fc55d48ec9bd6,1,44494
5839,[PuyaSubs!] Shingeki no Kyojin - The Final Season Part 2 - 87 [ESP-ENG][720p][EE1B4E8E].mkv,246cfb044314e46f6df0a3a2b6c4aa8c1ddc4f38,87,44240
5840,[PuyaSubs!] Shingeki no Kyojin - The Final Season Part 2 - 87 [ESP-ENG][1080p][C1C66325].mkv,09d05874b9d5b9090cf11f9977261c6b2f937aec,87,44240
5841,[PuyaSubs!] Yami Shibai 10 - 13 [ESP-ENG][720p][8E1BE8A3].mkv,8fa9ccb223c4f92985c7aa05e9ff2af1ee01c1a2,13,45601
5842,[PuyaSubs!] Yami Shibai 10 - 13 [ESP-ENG][1080p][D5C9154F].mkv,4dd696286f97e58485b14b09125e8c6f8027ae90,13,45601
5843,[PuyaSubs!] Puella Magi Madoka Magica Side Story - Magia Record S3 - 11 [ESP-ENG][720p][C0CFE892].mkv,606277c3cb0c87f93026444492d329c1ac67486a,11,null
5844,[PuyaSubs!] Puella Magi Madoka Magica Side Story - Magia Record S3 - 11 [ESP-ENG][1080p][FEF22BAD].mkv,1be26dd695974cfc081f5f6f86cd45bc0d34e45e,11,null
5845,[PuyaSubs!] Puella Magi Madoka Magica Side Story - Magia Record S3 - 10 [ESP-ENG][720p][726FF2CE].mkv,af69b3bf876805ac57d686b7fbee69b14f4d647c,10,null
5846,[PuyaSubs!] Puella Magi Madoka Magica Side Story - Magia Record S3 - 10 [ESP-ENG][1080p][08982F3F].mkv,40d66baa799b12e28cc0737c035d64a2f61ed3bb,10,null
5847,[PuyaSubs!] Puella Magi Madoka Magica Side Story - Magia Record S3 - 09 [ESP-ENG][720p][31197670].mkv,44c8c905d91e937c2be8287ecaa647ab4fd51c01,9,null
5848,[PuyaSubs!] Puella Magi Madoka Magica Side Story - Magia Record S3 - 09 [ESP-ENG][1080p][B4D2F9CD].mkv,0e7f93ae931cd4e1046c2d6acc910e073abb9949,9,null
5849,[PuyaSubs!] Puella Magi Madoka Magica Side Story - Magia Record S3 - 12 [ESP-ENG][720p][536ADB4D].mkv,1245cf1cfb80fd9a94d8eab3ff24443f2d896c46,12,null
5850,[PuyaSubs!] Kawaii dake ja Nai Shikimori-san - 02 [ESP-ENG][1080p][DD2C418D].mkv,6c9fe48ea54336c944d1253e4acb074e1e858a29,2,44159
5851,[PuyaSubs!] Build Divide: Code Black - 15 [ESP-ENG][720p][FD3F3E77].mkv,feab18beafb5a031288177db63e9911c65044577,15,44425
5852,[PuyaSubs!] Build Divide: Code Black - 15 [ESP-ENG][1080p][0BC2EABA].mkv,71f6715411897b04c06b632bcb6c6b771c6852f4,15,44425
5853,[PuyaSubs!] Gunjou no Fanfare - 03 [ESP-ENG][720p][866EBBD0].mkv,f727d3a1a87e446844e92468f4ea7a891b2de827,3,45030
5854,[PuyaSubs!] Gunjou no Fanfare - 03 [ESP-ENG][1080p][7CE3A97F].mkv,3255e5e41c6156c73ecf044ca52e832b4386c421,3,45030
5855,[PuyaSubs!] Spy x Family - 02 [ESP-ENG][720p][310EE5A4].mkv,e1ccd4d4c282cb60c4d306b39a76489c12060d4f,2,null
5856,[PuyaSubs!] Spy x Family - 02 [ESP-ENG][1080p][BA7C6726].mkv,00a6ff1fc0e640694732305c928608039291b55d,2,null
5857,[PuyaSubs!] Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season - 03 [ESP-ENG][720p][C98DF3DF].mkv,97b9c4956b9c68f63d92df1e5a0204f53c1f8c06,3,null
5858,[PuyaSubs!] Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season - 03 [ESP-ENG][1080p][65D485C8].mkv,5030705406363a17a2b0242c59291a976b12e998,3,null
5859,[PuyaSubs!] Yatogame-chan Kansatsu Nikki 4th Season - 02 [ESP-ENG][720p][C9EED204].mkv,8a487402ab8da0a9f193af43c025ecc0e70afc2e,2,null
5860,[PuyaSubs!] Yatogame-chan Kansatsu Nikki 4th Season - 02 [ESP-ENG][1080p][F6209ED7].mkv,7c83253f3efd4ddd063249a9660f433936735883,2,null
